Cores,Render_composite,Render_encode,Resolution,Base,Camera Angle,Calc Ray start,Sample Volume,Write Surface,Total Render,pixels,actual pixels,objects,rank,frame, ssp
32,0.0336596,0.669354,2014,243,0,0.00253422,0.412179,0.00129377,0.422106,507524,369587,14348907,17,6,96
32,0.0336596,0.669354,2014,243,0,0.00256292,0.420249,0.00128191,0.430496,507524,369587,14348907,17,7,96
32,0.0336596,0.669354,2014,243,0,0.00256793,0.41518,0.00131655,0.42538,507524,369587,14348907,17,8,96
32,0.0336596,0.669354,2014,243,0,0.00265042,0.417674,0.00132279,0.428058,507524,369587,14348907,17,9,96
32,0.0336596,0.669354,2014,243,0,0.00251074,0.374001,0.00123474,0.384082,498636,304926,14348907,18,1,96
32,0.0336596,0.669354,2014,243,0,0.00288746,0.361264,0.0013013,0.372432,498636,304926,14348907,18,2,96
32,0.0336596,0.669354,2014,243,0,0.00249773,0.356591,0.00124605,0.366441,498636,304926,14348907,18,3,96
32,0.0336596,0.669354,2014,243,0,0.00252404,0.35136,0.00127892,0.361798,498636,304926,14348907,18,4,96
32,0.0336596,0.669354,2014,243,0,0.00259119,0.366765,0.00124675,0.376929,498636,304926,14348907,18,5,96
32,0.0336596,0.669354,2014,243,0,0.00252233,0.345276,0.0012997,0.355397,498636,304926,14348907,18,6,96
32,0.0336596,0.669354,2014,243,0,0.00255054,0.36457,0.00127002,0.374748,498636,304926,14348907,18,7,96
32,0.0336596,0.669354,2014,243,0,0.0024872,0.348571,0.00126236,0.358664,498636,304926,14348907,18,8,96
32,0.0336596,0.669354,2014,243,0,0.00239905,0.36088,0.00130184,0.370618,498636,304926,14348907,18,9,96
32,0.0336596,0.669354,2014,243,0,0.00186671,0.277732,0.000924456,0.28498,362088,235471,14348907,19,1,96
32,0.0336596,0.669354,2014,243,0,0.00187239,0.275311,0.000938379,0.282796,362088,235471,14348907,19,2,96
32,0.0336596,0.669354,2014,243,0,0.00197378,0.28034,0.000961159,0.287948,362088,235471,14348907,19,3,96
32,0.0336596,0.669354,2014,243,0,0.00212317,0.279679,0.000951749,0.287865,362088,235471,14348907,19,4,96
32,0.0336596,0.669354,2014,243,0,0.00189034,0.283534,0.000901628,0.291039,362088,235471,14348907,19,5,96
32,0.0336596,0.669354,2014,243,0,0.00198796,0.278457,0.000934428,0.286481,362088,235471,14348907,19,6,96
32,0.0336596,0.669354,2014,243,0,0.00188781,0.277332,0.000931407,0.284896,362088,235471,14348907,19,7,96
32,0.0336596,0.669354,2014,243,0,0.00213551,0.278598,0.000947785,0.286781,362088,235471,14348907,19,8,96
32,0.0336596,0.669354,2014,243,0,0.00185909,0.281705,0.000944014,0.288942,362088,235471,14348907,19,9,96
32,0.0336596,0.669354,2014,243,0,0.00175217,0.251983,0.000850917,0.25939,336278,197387,14348907,20,1,102
32,0.0336596,0.669354,2014,243,0,0.00180524,0.249143,0.000881436,0.256252,336278,197387,14348907,20,2,102
32,0.0336596,0.669354,2014,243,0,0.00174244,0.246836,0.000868975,0.253617,336278,197387,14348907,20,3,102
32,0.0336596,0.669354,2014,243,0,0.00165835,0.271649,0.000847557,0.278338,336278,197387,14348907,20,4,102
32,0.0336596,0.669354,2014,243,0,0.00175,0.259663,0.000885419,0.266486,336278,197387,14348907,20,5,102
32,0.0336596,0.669354,2014,243,0,0.00163127,0.248629,0.000848906,0.255275,336278,197387,14348907,20,6,102
32,0.0336596,0.669354,2014,243,0,0.00198737,0.253478,0.000859672,0.2611,336278,197387,14348907,20,7,102
32,0.0336596,0.669354,2014,243,0,0.00201816,0.277893,0.000864348,0.285541,336278,197387,14348907,20,8,102
32,0.0336596,0.669354,2014,243,0,0.00172212,0.248364,0.0008566,0.255132,336278,197387,14348907,20,9,102
32,0.0336596,0.669354,2014,243,0,0.00159518,0.22802,0.000743157,0.234237,258258,159967,14348907,21,1,100
32,0.0336596,0.669354,2014,243,0,0.00147796,0.216768,0.000678542,0.22247,258258,159967,14348907,21,2,100
32,0.0336596,0.669354,2014,243,0,0.00138593,0.221766,0.000728033,0.227432,258258,159967,14348907,21,3,100
32,0.0336596,0.669354,2014,243,0,0.00160619,0.245632,0.000749436,0.251896,258258,159967,14348907,21,4,100
32,0.0336596,0.669354,2014,243,0,0.00145602,0.207196,0.000649125,0.212591,258258,159967,14348907,21,5,100
32,0.0336596,0.669354,2014,243,0,0.0012452,0.207053,0.000652945,0.212207,258258,159967,14348907,21,6,100
32,0.0336596,0.669354,2014,243,0,0.0013935,0.216491,0.000689299,0.222166,258258,159967,14348907,21,7,100
32,0.0336596,0.669354,2014,243,0,0.00150296,0.209274,0.000740503,0.215108,258258,159967,14348907,21,8,100
32,0.0336596,0.669354,2014,243,0,0.0012757,0.234151,0.000742115,0.239473,258258,159967,14348907,21,9,100
32,0.0336596,0.669354,2014,243,0,0.00134645,0.192969,0.000668133,0.19866,242265,137655,14348907,22,1,108
32,0.0336596,0.669354,2014,243,0,0.00140195,0.200888,0.000662982,0.206637,242265,137655,14348907,22,2,108
32,0.0336596,0.669354,2014,243,0,0.00141944,0.204691,0.000632036,0.210041,242265,137655,14348907,22,3,108
32,0.0336596,0.669354,2014,243,0,0.00132252,0.223384,0.000643777,0.228687,242265,137655,14348907,22,4,108
32,0.0336596,0.669354,2014,243,0,0.00131888,0.200409,0.000638865,0.205643,242265,137655,14348907,22,5,108
32,0.0336596,0.669354,2014,243,0,0.00139979,0.217173,0.00063491,0.222791,242265,137655,14348907,22,6,108
32,0.0336596,0.669354,2014,243,0,0.00132519,0.203028,0.000603454,0.20831,242265,137655,14348907,22,7,108
32,0.0336596,0.669354,2014,243,0,0.00137777,0.203765,0.000682355,0.208993,242265,137655,14348907,22,8,108
32,0.0336596,0.669354,2014,243,0,0.0013601,0.229272,0.000635529,0.234548,242265,137655,14348907,22,9,108
32,0.0336596,0.669354,2014,243,0,0.00109299,0.174606,0.000529311,0.178954,193325,115361,14348907,23,1,105
32,0.0336596,0.669354,2014,243,0,0.00123838,0.170145,0.000554927,0.17493,193325,115361,14348907,23,2,105
32,0.0336596,0.669354,2014,243,0,0.00103435,0.172124,0.000539388,0.17647,193325,115361,14348907,23,3,105
32,0.0336596,0.669354,2014,243,0,0.00106267,0.166917,0.000551307,0.171045,193325,115361,14348907,23,4,105
32,0.0336596,0.669354,2014,243,0,0.00120196,0.172177,0.000522055,0.176867,193325,115361,14348907,23,5,105
32,0.0336596,0.669354,2014,243,0,0.000961203,0.161787,0.000562607,0.165811,193325,115361,14348907,23,6,105
32,0.0336596,0.669354,2014,243,0,0.00106555,0.167626,0.000558139,0.172022,193325,115361,14348907,23,7,105
32,0.0336596,0.669354,2014,243,0,0.00106951,0.164417,0.000546577,0.168554,193325,115361,14348907,23,8,105
32,0.0336596,0.669354,2014,243,0,0.00106582,0.179624,0.000532238,0.183722,193325,115361,14348907,23,9,105
32,0.0336596,0.669354,2014,243,0,0.00368449,0.481216,0.00159688,0.495449,660485,456631,14348907,24,1,93
32,0.0336596,0.669354,2014,243,0,0.00327559,0.478573,0.00162659,0.491383,660485,456631,14348907,24,2,93
32,0.0336596,0.669354,2014,243,0,0.00322846,0.490784,0.00162945,0.503505,660485,456631,14348907,24,3,93
32,0.0336596,0.669354,2014,243,0,0.00329134,0.482583,0.00157842,0.495441,660485,456631,14348907,24,4,93
32,0.0336596,0.669354,2014,243,0,0.00323291,0.481621,0.00162046,0.494419,660485,456631,14348907,24,5,93
32,0.0336596,0.669354,2014,243,0,0.00322715,0.484723,0.00160471,0.497413,660485,456631,14348907,24,6,93
32,0.0336596,0.669354,2014,243,0,0.00362065,0.486527,0.00161424,0.499628,660485,456631,14348907,24,7,93
32,0.0336596,0.669354,2014,243,0,0.00321593,0.485893,0.00160921,0.498572,660485,456631,14348907,24,8,93
32,0.0336596,0.669354,2014,243,0,0.00332832,0.4865,0.00160738,0.499386,660485,456631,14348907,24,9,93
32,0.0336596,0.669354,2014,243,0,0.00198802,0.344569,0.000978001,0.35302,387562,294102,14348907,25,1,99
32,0.0336596,0.669354,2014,243,0,0.00199149,0.333774,0.000949707,0.342218,387562,294102,14348907,25,2,99
32,0.0336596,0.669354,2014,243,0,0.00225958,0.351345,0.000984951,0.360088,387562,294102,14348907,25,3,99
32,0.0336596,0.669354,2014,243,0,0.00199448,0.339383,0.000958536,0.347796,387562,294102,14348907,25,4,99
32,0.0336596,0.669354,2014,243,0,0.00196524,0.339882,0.0009999,0.34765,387562,294102,14348907,25,5,99
32,0.0336596,0.669354,2014,243,0,0.00204496,0.350697,0.000941378,0.358974,387562,294102,14348907,25,6,99
32,0.0336596,0.669354,2014,243,0,0.00199539,0.348582,0.000986966,0.356571,387562,294102,14348907,25,7,99
32,0.0336596,0.669354,2014,243,0,0.0019947,0.335603,0.000979832,0.343494,387562,294102,14348907,25,8,99
32,0.0336596,0.669354,2014,243,0,0.00204869,0.336504,0.000975958,0.345059,387562,294102,14348907,25,9,99
32,0.0336596,0.669354,2014,243,0,0.00233539,0.327914,0.00110248,0.337202,456967,278387,14348907,26,1,94
32,0.0336596,0.669354,2014,243,0,0.00243721,0.315969,0.001168,0.325158,456967,278387,14348907,26,2,94
32,0.0336596,0.669354,2014,243,0,0.00253772,0.336291,0.0011416,0.345568,456967,278387,14348907,26,3,94
32,0.0336596,0.669354,2014,243,0,0.00266293,0.31754,0.00113714,0.32773,456967,278387,14348907,26,4,94
32,0.0336596,0.669354,2014,243,0,0.00267786,0.325631,0.00112393,0.335848,456967,278387,14348907,26,5,94
32,0.0336596,0.669354,2014,243,0,0.00265947,0.327702,0.00116963,0.337899,456967,278387,14348907,26,6,94
32,0.0336596,0.669354,2014,243,0,0.00237467,0.320367,0.00117929,0.330006,456967,278387,14348907,26,7,94
32,0.0336596,0.669354,2014,243,0,0.00266577,0.32623,0.0011627,0.336491,456967,278387,14348907,26,8,94
32,0.0336596,0.669354,2014,243,0,0.00220869,0.331099,0.00115572,0.340019,456967,278387,14348907,26,9,94
32,0.0336596,0.669354,2014,243,0,0.00159973,0.255309,0.000808027,0.261749,324348,217474,14348907,27,1,93
32,0.0336596,0.669354,2014,243,0,0.00166904,0.250892,0.000826319,0.257466,324348,217474,14348907,27,2,93
32,0.0336596,0.669354,2014,243,0,0.00188567,0.254843,0.000824443,0.262155,324348,217474,14348907,27,3,93
32,0.0336596,0.669354,2014,243,0,0.00170168,0.247,0.000825513,0.253565,324348,217474,14348907,27,4,93
32,0.0336596,0.669354,2014,243,0,0.00191358,0.256119,0.000838315,0.263483,324348,217474,14348907,27,5,93
32,0.0336596,0.669354,2014,243,0,0.00159517,0.244502,0.000837264,0.250947,324348,217474,14348907,27,6,93
32,0.0336596,0.669354,2014,243,0,0.00168996,0.249462,0.000808814,0.256071,324348,217474,14348907,27,7,93
32,0.0336596,0.669354,2014,243,0,0.00174737,0.262274,0.000834616,0.269076,324348,217474,14348907,27,8,93
32,0.0336596,0.669354,2014,243,0,0.00171139,0.25395,0.000844821,0.260684,324348,217474,14348907,27,9,93
32,0.0336596,0.669354,2014,243,0,0.00168339,0.228859,0.000802175,0.235287,314577,184206,14348907,28,1,98
32,0.0336596,0.669354,2014,243,0,0.00184361,0.240447,0.00078716,0.247578,314577,184206,14348907,28,2,98
32,0.0336596,0.669354,2014,243,0,0.00169452,0.228873,0.000786228,0.235447,314577,184206,14348907,28,3,98
32,0.0336596,0.669354,2014,243,0,0.00163417,0.224348,0.000802674,0.230845,314577,184206,14348907,28,4,98
32,0.0336596,0.669354,2014,243,0,0.00153286,0.233529,0.000796841,0.239793,314577,184206,14348907,28,5,98
32,0.0336596,0.669354,2014,243,0,0.00163579,0.226275,0.000819605,0.232686,314577,184206,14348907,28,6,98
32,0.0336596,0.669354,2014,243,0,0.00167931,0.229425,0.000800772,0.235839,314577,184206,14348907,28,7,98
32,0.0336596,0.669354,2014,243,0,0.00162479,0.230467,0.000783731,0.236948,314577,184206,14348907,28,8,98
32,0.0336596,0.669354,2014,243,0,0.0016596,0.22794,0.000782227,0.234466,314577,184206,14348907,28,9,98
32,0.0336596,0.669354,2014,243,0,0.00132147,0.194785,0.000598037,0.199906,234201,150324,14348907,29,1,96
32,0.0336596,0.669354,2014,243,0,0.00150484,0.19563,0.000647307,0.201353,234201,150324,14348907,29,2,96
32,0.0336596,0.669354,2014,243,0,0.00131283,0.199406,0.00062004,0.204598,234201,150324,14348907,29,3,96
32,0.0336596,0.669354,2014,243,0,0.00117772,0.189105,0.000641009,0.193926,234201,150324,14348907,29,4,96
32,0.0336596,0.669354,2014,243,0,0.00128303,0.196814,0.000624202,0.201964,234201,150324,14348907,29,5,96
32,0.0336596,0.669354,2014,243,0,0.00132779,0.199909,0.000674018,0.205119,234201,150324,14348907,29,6,96
32,0.0336596,0.669354,2014,243,0,0.00116886,0.223806,0.000677685,0.228623,234201,150324,14348907,29,7,96
32,0.0336596,0.669354,2014,243,0,0.00119204,0.212559,0.000706226,0.217452,234201,150324,14348907,29,8,96
32,0.0336596,0.669354,2014,243,0,0.00116776,0.205617,0.000620146,0.210444,234201,150324,14348907,29,9,96
32,0.0336596,0.669354,2014,243,0,0.00133605,0.186591,0.000566571,0.191422,229185,130346,14348907,30,1,103
32,0.0336596,0.669354,2014,243,0,0.0012396,0.19747,0.000600814,0.202505,229185,130346,14348907,30,2,103
32,0.0336596,0.669354,2014,243,0,0.00126105,0.202035,0.000651229,0.20736,229185,130346,14348907,30,3,103
32,0.0336596,0.669354,2014,243,0,0.00142564,0.179192,0.000621403,0.184694,229185,130346,14348907,30,4,103
32,0.0336596,0.669354,2014,243,0,0.00132084,0.210747,0.000598311,0.215603,229185,130346,14348907,30,5,103
32,0.0336596,0.669354,2014,243,0,0.00126095,0.211111,0.000614295,0.216151,229185,130346,14348907,30,6,103
32,0.0336596,0.669354,2014,243,0,0.00128227,0.178593,0.00059769,0.183411,229185,130346,14348907,30,7,103
32,0.0336596,0.669354,2014,243,0,0.00129077,0.185181,0.000580919,0.190187,229185,130346,14348907,30,8,103
32,0.0336596,0.669354,2014,243,0,0.00129454,0.178998,0.000653603,0.184386,229185,130346,14348907,30,9,103
32,0.0336596,0.669354,2014,243,0,0.00100406,0.150965,0.000515255,0.155039,177576,109752,14348907,31,1,100
32,0.0336596,0.669354,2014,243,0,0.0011672,0.151057,0.000486744,0.155477,177576,109752,14348907,31,2,100
32,0.0336596,0.669354,2014,243,0,0.00102607,0.162702,0.000511092,0.166771,177576,109752,14348907,31,3,100
32,0.0336596,0.669354,2014,243,0,0.00113456,0.151352,0.000511957,0.155773,177576,109752,14348907,31,4,100
32,0.0336596,0.669354,2014,243,0,0.00100199,0.164713,0.000484714,0.168561,177576,109752,14348907,31,5,100
32,0.0336596,0.669354,2014,243,0,0.00101155,0.153888,0.000497876,0.157707,177576,109752,14348907,31,6,100
32,0.0336596,0.669354,2014,243,0,0.000902164,0.150747,0.00047629,0.154472,177576,109752,14348907,31,7,100
32,0.0336596,0.669354,2014,243,0,0.0010698,0.171579,0.000498225,0.17584,177576,109752,14348907,31,8,100
32,0.0336596,0.669354,2014,243,0,0.00117977,0.154516,0.000488233,0.158872,177576,109752,14348907,31,9,100
32,0.0369837,0.753285,2131,267,0,0.00649193,0.879206,0.00320089,0.904395,1320358,766507,19034163,0,1,102
32,0.0369837,0.753285,2131,267,0,0.00654721,0.879284,0.00318363,0.904472,1320358,766507,19034163,0,2,102
32,0.0369837,0.753285,2131,267,0,0.00641903,0.883851,0.00321073,0.909063,1320358,766507,19034163,0,3,102
32,0.0369837,0.753285,2131,267,0,0.0064515,0.879746,0.00315136,0.90485,1320358,766507,19034163,0,4,102
32,0.0369837,0.753285,2131,267,0,0.00638587,0.887087,0.00318006,0.913078,1320358,766507,19034163,0,5,102
32,0.0369837,0.753285,2131,267,0,0.00643295,0.88756,0.00319623,0.914659,1320358,766507,19034163,0,6,102
32,0.0369837,0.753285,2131,267,0,0.00641382,0.885758,0.00317568,0.911212,1320358,766507,19034163,0,7,102
32,0.0369837,0.753285,2131,267,0,0.00643748,0.886838,0.00315307,0.913997,1320358,766507,19034163,0,8,102
32,0.0369837,0.753285,2131,267,0,0.00648545,0.900305,0.00316985,0.925531,1320358,766507,19034163,0,9,102
32,0.0369837,0.753285,2131,267,0,0.00440609,0.649956,0.0020747,0.666635,859562,524109,19034163,1,1,108
32,0.0369837,0.753285,2131,267,0,0.00423889,0.654785,0.00211043,0.67138,859562,524109,19034163,1,2,108
32,0.0369837,0.753285,2131,267,0,0.00428256,0.656922,0.00209418,0.673614,859562,524109,19034163,1,3,108
32,0.0369837,0.753285,2131,267,0,0.00429575,0.652826,0.00206634,0.669559,859562,524109,19034163,1,4,108
32,0.0369837,0.753285,2131,267,0,0.00424399,0.650528,0.00208165,0.667126,859562,524109,19034163,1,5,108
32,0.0369837,0.753285,2131,267,0,0.00483409,0.663358,0.00210769,0.6818,859562,524109,19034163,1,6,108
32,0.0369837,0.753285,2131,267,0,0.00422655,0.657476,0.00212468,0.673919,859562,524109,19034163,1,7,108
32,0.0369837,0.753285,2131,267,0,0.00425284,0.65762,0.00210247,0.674239,859562,524109,19034163,1,8,108
32,0.0369837,0.753285,2131,267,0,0.004298,0.656677,0.00208191,0.67342,859562,524109,19034163,1,9,108
32,0.0369837,0.753285,2131,267,0,0.00375678,0.547975,0.00185202,0.562543,742100,407806,19034163,2,1,111
32,0.0369837,0.753285,2131,267,0,0.00366815,0.552475,0.00182279,0.566827,742100,407806,19034163,2,2,111
32,0.0369837,0.753285,2131,267,0,0.00369814,0.554293,0.00186315,0.568993,742100,407806,19034163,2,3,111
32,0.0369837,0.753285,2131,267,0,0.00372146,0.545142,0.00184417,0.559539,742100,407806,19034163,2,4,111
32,0.0369837,0.753285,2131,267,0,0.00367737,0.549471,0.00184495,0.563873,742100,407806,19034163,2,5,111
32,0.0369837,0.753285,2131,267,0,0.00372876,0.553007,0.00186449,0.567678,742100,407806,19034163,2,6,111
32,0.0369837,0.753285,2131,267,0,0.00367326,0.548367,0.0018875,0.563997,742100,407806,19034163,2,7,111
32,0.0369837,0.753285,2131,267,0,0.00367482,0.55507,0.00184008,0.569432,742100,407806,19034163,2,8,111
32,0.0369837,0.753285,2131,267,0,0.0037177,0.553416,0.00180345,0.567857,742100,407806,19034163,2,9,111
32,0.0369837,0.753285,2131,267,0,0.00269579,0.42069,0.00134082,0.43131,545919,307962,19034163,3,1,111
32,0.0369837,0.753285,2131,267,0,0.00271822,0.421744,0.00135162,0.43243,545919,307962,19034163,3,2,111
32,0.0369837,0.753285,2131,267,0,0.0030634,0.415865,0.00133526,0.427763,545919,307962,19034163,3,3,111
32,0.0369837,0.753285,2131,267,0,0.002766,0.42216,0.0013445,0.433015,545919,307962,19034163,3,4,111
32,0.0369837,0.753285,2131,267,0,0.00273731,0.416501,0.00133617,0.427491,545919,307962,19034163,3,5,111
32,0.0369837,0.753285,2131,267,0,0.00277524,0.41636,0.00134742,0.427221,545919,307962,19034163,3,6,111
32,0.0369837,0.753285,2131,267,0,0.00280309,0.422562,0.00136213,0.434182,545919,307962,19034163,3,7,111
32,0.0369837,0.753285,2131,267,0,0.00276859,0.417471,0.00136323,0.428242,545919,307962,19034163,3,8,111
32,0.0369837,0.753285,2131,267,0,0.00277792,0.419994,0.0013244,0.4307,545919,307962,19034163,3,9,111
32,0.0369837,0.753285,2131,267,0,0.00271335,0.38341,0.00119981,0.393952,473604,251708,19034163,4,1,119
32,0.0369837,0.753285,2131,267,0,0.00240401,0.396177,0.00122425,0.406389,473604,251708,19034163,4,2,119
32,0.0369837,0.753285,2131,267,0,0.00276077,0.405164,0.0012009,0.415741,473604,251708,19034163,4,3,119
32,0.0369837,0.753285,2131,267,0,0.00247302,0.390853,0.00120327,0.401084,473604,251708,19034163,4,4,119
32,0.0369837,0.753285,2131,267,0,0.00249398,0.39519,0.0012122,0.404865,473604,251708,19034163,4,5,119
32,0.0369837,0.753285,2131,267,0,0.00240502,0.394278,0.00119796,0.403842,473604,251708,19034163,4,6,119
32,0.0369837,0.753285,2131,267,0,0.00249841,0.382858,0.00124799,0.392649,473604,251708,19034163,4,7,119
32,0.0369837,0.753285,2131,267,0,0.00246876,0.403526,0.00123243,0.413125,473604,251708,19034163,4,8,119
32,0.0369837,0.753285,2131,267,0,0.00243784,0.391871,0.00121086,0.401232,473604,251708,19034163,4,9,119
32,0.0369837,0.753285,2131,267,0,0.00192077,0.309637,0.00094163,0.317056,369930,201564,19034163,5,1,116
32,0.0369837,0.753285,2131,267,0,0.00198716,0.310212,0.00095381,0.318368,369930,201564,19034163,5,2,116
32,0.0369837,0.753285,2131,267,0,0.00195751,0.31053,0.000922796,0.318591,369930,201564,19034163,5,3,116
32,0.0369837,0.753285,2131,267,0,0.00190348,0.309953,0.000944943,0.317355,369930,201564,19034163,5,4,116
32,0.0369837,0.753285,2131,267,0,0.00192053,0.318543,0.000995536,0.326684,369930,201564,19034163,5,5,116
32,0.0369837,0.753285,2131,267,0,0.00186593,0.310855,0.00095525,0.318401,369930,201564,19034163,5,6,116
32,0.0369837,0.753285,2131,267,0,0.00191937,0.319763,0.000942098,0.327182,369930,201564,19034163,5,7,116
32,0.0369837,0.753285,2131,267,0,0.00202861,0.310483,0.000958894,0.318285,369930,201564,19034163,5,8,116
32,0.0369837,0.753285,2131,267,0,0.00192501,0.304525,0.000958541,0.311979,369930,201564,19034163,5,9,116
32,0.0369837,0.753285,2131,267,0,0.00169609,0.285761,0.000818326,0.292798,329560,170368,19034163,6,1,127
32,0.0369837,0.753285,2131,267,0,0.00194212,0.277427,0.000835679,0.284866,329560,170368,19034163,6,2,127
32,0.0369837,0.753285,2131,267,0,0.0016465,0.284679,0.000828666,0.291257,329560,170368,19034163,6,3,127
32,0.0369837,0.753285,2131,267,0,0.00177479,0.271591,0.000842791,0.278273,329560,170368,19034163,6,4,127
32,0.0369837,0.753285,2131,267,0,0.00174791,0.279121,0.000831604,0.285958,329560,170368,19034163,6,5,127
32,0.0369837,0.753285,2131,267,0,0.00179188,0.279151,0.000840881,0.286285,329560,170368,19034163,6,6,127
32,0.0369837,0.753285,2131,267,0,0.0017171,0.273106,0.000826087,0.280331,329560,170368,19034163,6,7,127
32,0.0369837,0.753285,2131,267,0,0.00172568,0.274178,0.000832312,0.281416,329560,170368,19034163,6,8,127
32,0.0369837,0.753285,2131,267,0,0.00174247,0.281564,0.000806554,0.288239,329560,170368,19034163,6,9,127
32,0.0369837,0.753285,2131,267,0,0.00142681,0.244574,0.000694633,0.250128,267992,141843,19034163,7,1,121
32,0.0369837,0.753285,2131,267,0,0.00140329,0.234123,0.000672165,0.239604,267992,141843,19034163,7,2,121
32,0.0369837,0.753285,2131,267,0,0.00162009,0.250547,0.000727679,0.256766,267992,141843,19034163,7,3,121
32,0.0369837,0.753285,2131,267,0,0.00147016,0.229593,0.000689505,0.235158,267992,141843,19034163,7,4,121
32,0.0369837,0.753285,2131,267,0,0.00139797,0.234002,0.000688551,0.239483,267992,141843,19034163,7,5,121
32,0.0369837,0.753285,2131,267,0,0.00158698,0.241191,0.000722527,0.247444,267992,141843,19034163,7,6,121
32,0.0369837,0.753285,2131,267,0,0.00162312,0.240222,0.000675336,0.24643,267992,141843,19034163,7,7,121
32,0.0369837,0.753285,2131,267,0,0.00130487,0.241806,0.000704794,0.247221,267992,141843,19034163,7,8,121
32,0.0369837,0.753285,2131,267,0,0.00138752,0.233426,0.00071047,0.238911,267992,141843,19034163,7,9,121
32,0.0369837,0.753285,2131,267,0,0.00529493,0.727045,0.00259443,0.74799,1082178,672087,19034163,8,1,95
32,0.0369837,0.753285,2131,267,0,0.0053183,0.732386,0.00259022,0.753073,1082178,672087,19034163,8,2,95
32,0.0369837,0.753285,2131,267,0,0.00531735,0.733406,0.00258003,0.755758,1082178,672087,19034163,8,3,95
32,0.0369837,0.753285,2131,267,0,0.00524986,0.730103,0.00257481,0.750819,1082178,672087,19034163,8,4,95
32,0.0369837,0.753285,2131,267,0,0.00530377,0.728718,0.00259161,0.749558,1082178,672087,19034163,8,5,95
32,0.0369837,0.753285,2131,267,0,0.00532749,0.725908,0.00257161,0.74658,1082178,672087,19034163,8,6,95
32,0.0369837,0.753285,2131,267,0,0.00520143,0.728717,0.0025733,0.749238,1082178,672087,19034163,8,7,95
32,0.0369837,0.753285,2131,267,0,0.00527586,0.736426,0.00259527,0.757168,1082178,672087,19034163,8,8,95
32,0.0369837,0.753285,2131,267,0,0.00529996,0.728916,0.00258204,0.751064,1082178,672087,19034163,8,9,95
32,0.0369837,0.753285,2131,267,0,0.00344553,0.563466,0.00173256,0.577016,707050,471076,19034163,9,1,99
32,0.0369837,0.753285,2131,267,0,0.00352015,0.554654,0.00172569,0.568489,707050,471076,19034163,9,2,99
32,0.0369837,0.753285,2131,267,0,0.00354514,0.546574,0.00173253,0.560381,707050,471076,19034163,9,3,99
32,0.0369837,0.753285,2131,267,0,0.0035153,0.544869,0.00171904,0.558624,707050,471076,19034163,9,4,99
32,0.0369837,0.753285,2131,267,0,0.00353125,0.553796,0.00174024,0.568567,707050,471076,19034163,9,5,99
32,0.0369837,0.753285,2131,267,0,0.00369991,0.54857,0.00174466,0.563512,707050,471076,19034163,9,6,99
32,0.0369837,0.753285,2131,267,0,0.00398948,0.545518,0.00173144,0.560774,707050,471076,19034163,9,7,99
32,0.0369837,0.753285,2131,267,0,0.00340914,0.550324,0.00172167,0.563826,707050,471076,19034163,9,8,99
32,0.0369837,0.753285,2131,267,0,0.00355232,0.551054,0.00171827,0.565831,707050,471076,19034163,9,9,99
32,0.0369837,0.753285,2131,267,0,0.00323368,0.460501,0.0015819,0.473145,637312,373715,19034163,10,1,101
32,0.0369837,0.753285,2131,267,0,0.00307803,0.461648,0.00156466,0.473924,637312,373715,19034163,10,2,101
32,0.0369837,0.753285,2131,267,0,0.00319934,0.461577,0.00157177,0.474123,637312,373715,19034163,10,3,101
32,0.0369837,0.753285,2131,267,0,0.00319154,0.463546,0.00158694,0.476278,637312,373715,19034163,10,4,101
32,0.0369837,0.753285,2131,267,0,0.00325889,0.467907,0.00158855,0.480956,637312,373715,19034163,10,5,101
32,0.0369837,0.753285,2131,267,0,0.00316097,0.457082,0.00155209,0.469448,637312,373715,19034163,10,6,101
32,0.0369837,0.753285,2131,267,0,0.00318924,0.458361,0.00158868,0.471129,637312,373715,19034163,10,7,101
32,0.0369837,0.753285,2131,267,0,0.00316294,0.460183,0.00156441,0.472572,637312,373715,19034163,10,8,101
32,0.0369837,0.753285,2131,267,0,0.00321653,0.458211,0.00156237,0.470641,637312,373715,19034163,10,9,101
32,0.0369837,0.753285,2131,267,0,0.00265223,0.377613,0.00118417,0.387012,457283,285280,19034163,11,1,102
32,0.0369837,0.753285,2131,267,0,0.00233011,0.380491,0.00118055,0.389762,457283,285280,19034163,11,2,102
32,0.0369837,0.753285,2131,267,0,0.0023607,0.36208,0.00115506,0.371727,457283,285280,19034163,11,3,102
32,0.0369837,0.753285,2131,267,0,0.00238782,0.359324,0.00115122,0.368423,457283,285280,19034163,11,4,102
32,0.0369837,0.753285,2131,267,0,0.00247504,0.380909,0.00120254,0.390163,457283,285280,19034163,11,5,102
32,0.0369837,0.753285,2131,267,0,0.00234174,0.371157,0.00117192,0.380197,457283,285280,19034163,11,6,102
32,0.0369837,0.753285,2131,267,0,0.00242595,0.36667,0.0012127,0.376097,457283,285280,19034163,11,7,102
32,0.0369837,0.753285,2131,267,0,0.00232127,0.36425,0.00115984,0.374113,457283,285280,19034163,11,8,102
32,0.0369837,0.753285,2131,267,0,0.00257181,0.376549,0.00116676,0.386684,457283,285280,19034163,11,9,102
32,0.0369837,0.753285,2131,267,0,0.00214672,0.324076,0.00107255,0.333154,419905,236333,19034163,12,1,109
